Day_sin,Day_cos,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,W1,W2,W3,W4,Temp,Humi,Wind_speed,D1_Day_sin,D1_Day_cos,D1_W1,D1_W2,D1_W3,D1_W4,D1_Temp,D1_Humi,D1_Wind_speed,D1_Solar,Solar
0.517449722,0.000304586,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,23.799999,86,1.7,0.526167952,0.000685233,0,0,0,1,21.700001,85,1.3,0.28,1.17
0.517449722,0.000304586,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,23.700001,84,1.9,0.526167952,0.000685233,0,0,0,1,21.799999,88,0.4,0.12,0.72
0.508726178,7.62E-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28.5,71,1.8,0.517449722,0.000304586,0,0,0,1,26.5,86,2.1,0.6,0.49
0.508726178,7.62E-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,27.6,76,1.9,0.517449722,0.000304586,0,0,0,1,25.9,87,1.8,1.21,0.96
0.508726178,7.62E-05,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,26.799999,80,1.4,0.517449722,0.000304586,0,0,0,1,24.700001,88,1.7,2.33,1.37
0.508726178,7.62E-05,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,26.5,81,1.1,0.517449722,0.000304586,0,0,1,0,24.1,87,1.6,2.66,1.45
0.508726178,7.62E-05,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,26.1,83,0.7,0.517449722,0.000304586,0,0,0,1,24.4,89,1.7,2.09,2.32
0.508726178,7.62E-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,25.6,85,0.9,0.517449722,0.000304586,0,0,1,0,24.700001,90,1.1,2.14,1.88
0.508726178,7.62E-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,24.799999,76,1,0.517449722,0.000304586,0,0,1,0,24.9,87,1.1,2.75,1.85
0.508726178,7.62E-05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,24.6,74,0.5,0.517449722,0.000304586,0,0,0,1,24.5,88,1.6,2.36,2.85
0.508726178,7.62E-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,25.799999,74,1.4,0.517449722,0.000304586,0,0,0,1,24.1,87,1.6,1.2,2.64
0.508726178,7.62E-05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,25.9,73,2.7,0.517449722,0.000304586,0,0,0,1,23.799999,86,1.7,1.17,1.97
0.508726178,7.62E-05,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,25.700001,74,1.3,0.517449722,0.000304586,0,0,0,1,23.700001,84,1.9,0.72,1.16
0.499999975,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,32.299999,59,4.3,0.508726178,0.0000762,0,0,0,1,28.5,71,1.8,0.49,0.99
0.499999975,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,31.1,61,4.2,0.508726178,0.0000762,0,0,0,1,27.6,76,1.9,0.96,1.46
0.499999975,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,30.299999,64,2.8,0.508726178,0.0000762,0,0,1,0,26.799999,80,1.4,1.37,1.57
0.499999975,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,29.6,67,2.7,0.508726178,0.0000762,0,1,0,0,26.5,81,1.1,1.45,1.95
0.499999975,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,29.4,69,2.2,0.508726178,0.0000762,0,0,1,0,26.1,83,0.7,2.32,3.18
0.499999975,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,29.200001,73,3.5,0.508726178,0.0000762,0,0,0,1,25.6,85,0.9,1.88,3.42
0.499999975,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,28.9,75,3,0.508726178,0.0000762,0,0,0,1,24.799999,76,1,1.85,3.11
0.499999975,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,28.700001,74,3.9,0.508726178,0.0000762,0,0,0,1,24.6,74,0.5,2.85,3.23
0.499999975,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,28.1,72,3.6,0.508726178,0.0000762,0,0,0,1,25.799999,74,1.4,2.64,2.67
0.499999975,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,27.799999,71,3.7,0.508726178,0.0000762,0,0,0,1,25.9,73,2.7,1.97,1.75
0.499999975,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,27.5,69,3.2,0.508726178,0.0000762,0,0,0,1,25.700001,74,1.3,1.16,1.21
0.491273772,7.62E-05,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,28.799999,68,1.2,0.499999975,0,0,0,1,0,32.299999,59,4.3,0.99,1.13
0.491273772,7.62E-05,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,28.4,70,1.5,0.499999975,0,0,0,0,1,31.1,61,4.2,1.46,1.97
0.491273772,7.62E-05,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,27.799999,73,2.8,0.499999975,0,0,0,1,0,30.299999,64,2.8,1.57,2.63
0.491273772,7.62E-05,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,27.299999,81,4.6,0.499999975,0,0,0,1,0,29.6,67,2.7,1.95,2.5
0.491273772,7.62E-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,27.200001,81,6.6,0.499999975,0,0,0,1,0,29.4,69,2.2,3.18,2.39
0.491273772,7.62E-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,26.700001,83,8,0.499999975,0,0,0,1,0,29.200001,73,3.5,3.42,1.42
0.491273772,7.62E-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,26.5,85,9.4,0.499999975,0,0,0,0,1,28.9,75,3,3.11,1.74
0.491273772,7.62E-05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,26.5,84,6.2,0.499999975,0,0,0,0,1,28.700001,74,3.9,3.23,1.05
0.491273772,7.62E-05,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,26.5,83,4,0.499999975,0,0,0,0,1,28.1,72,3.6,2.67,0.91
0.491273772,7.62E-05,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,26.200001,82,3.8,0.499999975,0,0,0,0,1,27.799999,71,3.7,1.75,0.96
0.491273772,7.62E-05,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,25.700001,84,3.7,0.499999975,0,0,0,0,1,27.5,69,3.2,1.21,0.35
0.482550228,0.000304586,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32.5,62,3.4,0.491273772,0.0000762,0,0,1,0,28.799999,68,1.2,1.13,0.58
0.482550228,0.000304586,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,30.9,67,2,0.491273772,0.0000762,0,0,1,0,28.4,70,1.5,1.97,0.97
0.482550228,0.000304586,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,30.1,69,1,0.491273772,0.0000762,0,0,1,0,27.799999,73,2.8,2.63,1.66
0.482550228,0.000304586,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,29.4,72,0.7,0.491273772,0.0000762,0,0,1,0,27.299999,81,4.6,2.5,2.25
0.482550228,0.000304586,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,28.4,75,0.1,0.491273772,0.0000762,0,0,0,1,27.200001,81,6.6,2.39,3.2
0.482550228,0.000304586,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,28.200001,76,0.5,0.491273772,0.0000762,0,0,0,1,26.700001,83,8,1.42,3.64
0.482550228,0.000304586,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,27.9,76,2.7,0.491273772,0.0000762,0,0,0,1,26.5,85,9.4,1.74,3.23
0.482550228,0.000304586,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,27.5,75,2.1,0.491273772,0.0000762,0,0,0,1,26.5,84,6.2,1.05,3.05
0.482550228,0.000304586,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,26.9,75,1.3,0.491273772,0.0000762,0,0,1,0,26.5,83,4,0.91,2.42
0.482550228,0.000304586,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,26.700001,75,1.3,0.491273772,0.0000762,1,0,0,0,26.200001,82,3.8,0.96,1.64
0.482550228,0.000304586,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,26.700001,76,0.8,0.491273772,0.0000762,0,1,0,0,25.700001,84,3.7,0.35,1.32
0.473831998,0.000685233,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,29.5,69,1.2,0.482550228,0.000304586,0,0,0,1,32.5,62,3.4,0.58,0.85
0.473831998,0.000685233,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,29.1,72,1.2,0.482550228,0.000304586,0,0,0,1,30.9,67,2,0.97,1.53
0.473831998,0.000685233,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,28.5,77,1.2,0.482550228,0.000304586,0,0,0,1,30.1,69,1,1.66,1.44
0.473831998,0.000685233,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,28.299999,79,1.1,0.482550228,0.000304586,0,0,0,1,29.4,72,0.7,2.25,2.61
0.473831998,0.000685233,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,27.799999,82,0.9,0.482550228,0.000304586,0,0,0,1,28.4,75,0.1,3.2,2.42
0.473831998,0.000685233,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,27.200001,85,1.1,0.482550228,0.000304586,0,0,0,1,28.200001,76,0.5,3.64,1.99
0.473831998,0.000685233,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,26.9,87,0.9,0.482550228,0.000304586,0,0,0,1,27.9,76,2.7,3.23,1.23
0.473831998,0.000685233,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,26.700001,85,0.8,0.482550228,0.000304586,0,0,0,1,27.5,75,2.1,3.05,1.65
0.473831998,0.000685233,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,26.5,83,0.8,0.482550228,0.000304586,0,0,0,1,26.9,75,1.3,2.42,2.07
0.473831998,0.000685233,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,26.299999,83,0.7,0.482550228,0.000304586,0,0,0,1,26.700001,75,1.3,1.64,1.92
0.473831998,0.000685233,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,26.799999,81,1.3,0.482550228,0.000304586,0,0,0,1,26.700001,76,0.8,1.32,1.12
0.46512174,0.001217975,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,29.200001,80,0.4,0.473831998,0.000685233,0,1,0,0,29.5,69,1.2,0.85,0.22
0.46512174,0.001217975,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,28.4,81,0.6,0.473831998,0.000685233,0,0,1,0,29.1,72,1.2,1.53,0.3
0.46512174,0.001217975,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,27.4,84,1.8,0.473831998,0.000685233,0,0,1,0,28.5,77,1.2,1.44,0.94
0.46512174,0.001217975,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,27.299999,86,1.8,0.473831998,0.000685233,0,0,0,1,28.299999,79,1.1,2.61,1.57
0.46512174,0.001217975,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,26.799999,86,1.2,0.473831998,0.000685233,0,0,0,1,27.799999,82,0.9,2.42,1.93
0.46512174,0.001217975,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,26.5,86,0.6,0.473831998,0.000685233,0,0,0,1,27.200001,85,1.1,1.99,3.2
0.46512174,0.001217975,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,26.299999,82,0.3,0.473831998,0.000685233,0,0,0,1,26.9,87,0.9,1.23,2.24
0.46512174,0.001217975,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,26.200001,81,0.1,0.473831998,0.000685233,0,0,0,1,26.700001,85,0.8,1.65,2.41
0.46512174,0.001217975,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,26.6,79,0.8,0.473831998,0.000685233,0,0,0,1,26.5,83,0.8,2.07,1.56
0.46512174,0.001217975,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,26.4,78,0.2,0.473831998,0.000685233,0,0,0,1,26.299999,83,0.7,1.92,1.26
0.46512174,0.001217975,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,26.299999,78,0.3,0.473831998,0.000685233,0,0,0,1,26.799999,81,1.3,1.12,0.31
0.456422106,0.001902651,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30.700001,67,1,0.46512174,0.001217975,0,0,1,0,29.200001,80,0.4,0.22,0.72
0.456422106,0.001902651,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,29.1,74,0.6,0.46512174,0.001217975,0,0,0,1,28.4,81,0.6,0.3,1.4
0.456422106,0.001902651,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,28.299999,78,0.7,0.46512174,0.001217975,0,0,1,0,27.4,84,1.8,0.94,2.31
0.456422106,0.001902651,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,27.6,82,0.3,0.46512174,0.001217975,0,0,1,0,27.299999,86,1.8,1.57,2.82
0.456422106,0.001902651,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,27.200001,81,0.6,0.46512174,0.001217975,0,0,0,1,26.799999,86,1.2,1.93,3.12
0.456422106,0.001902651,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,27.200001,77,0.9,0.46512174,0.001217975,0,0,0,1,26.5,86,0.6,3.2,2.87
0.456422106,0.001902651,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,26.799999,77,0.3,0.46512174,0.001217975,0,0,0,1,26.299999,82,0.3,2.24,2.77
0.456422106,0.001902651,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,26.700001,77,0.9,0.46512174,0.001217975,0,0,0,1,26.200001,81,0.1,2.41,2
0.456422106,0.001902651,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,26.799999,79,1.6,0.46512174,0.001217975,0,0,0,1,26.6,79,0.8,1.56,1.11
0.456422106,0.001902651,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,26.700001,81,2.5,0.46512174,0.001217975,0,0,0,1,26.4,78,0.2,1.26,0.87
0.456422106,0.001902651,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,26.700001,82,2,0.46512174,0.001217975,0,0,1,0,26.299999,78,0.3,0.31,0.92
0.447735746,0.002739052,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27.6,83,3.1,0.456422106,0.001902651,0,0,0,1,30.700001,67,1,0.72,0.3
0.447735746,0.002739052,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,26.5,85,2.6,0.456422106,0.001902651,0,0,0,1,29.1,74,0.6,1.4,0.52
0.447735746,0.002739052,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,24.700001,86,2.7,0.456422106,0.001902651,0,0,0,1,28.299999,78,0.7,2.31,0.75
0.447735746,0.002739052,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,26,84,1.3,0.456422106,0.001902651,0,0,0,1,27.6,82,0.3,2.82,1.1
0.447735746,0.002739052,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,26.799999,82,1.7,0.456422106,0.001902651,0,0,0,1,27.200001,81,0.6,3.12,1.02
0.447735746,0.002739052,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,26.799999,81,1.4,0.456422106,0.001902651,0,0,0,1,27.200001,77,0.9,2.87,1.28
0.447735746,0.002739052,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,26.299999,79,0.8,0.456422106,0.001902651,0,0,0,1,26.799999,77,0.3,2.77,0.94
0.447735746,0.002739052,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,26.299999,80,0.8,0.456422106,0.001902651,0,0,0,1,26.700001,77,0.9,2,1.39
0.447735746,0.002739052,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,26,81,1.5,0.456422106,0.001902651,0,0,0,1,26.799999,79,1.6,1.11,2.19
0.447735746,0.002739052,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,26.200001,80,1.5,0.456422106,0.001902651,0,0,0,1,26.700001,81,2.5,0.87,1.5
0.447735746,0.002739052,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,25.9,81,1.5,0.456422106,0.001902651,0,0,0,1,26.700001,82,2,0.92,0.6
0.439065306,0.003726924,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28.700001,80,0.9,0.447735746,0.002739052,0,0,0,1,27.6,83,3.1,0.3,0.73
0.439065306,0.003726924,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,28.1,80,0.6,0.447735746,0.002739052,0,0,0,1,26.5,85,2.6,0.52,1.34
0.439065306,0.003726924,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,28,82,1,0.447735746,0.002739052,0,0,0,1,24.700001,86,2.7,0.75,2.17
0.439065306,0.003726924,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,28.1,83,0.9,0.447735746,0.002739052,0,0,0,1,26,84,1.3,1.1,2.85
0.439065306,0.003726924,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,28.200001,82,1.4,0.447735746,0.002739052,0,0,0,1,26.799999,82,1.7,1.02,1.81
0.439065306,0.003726924,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,28.4,80,2.9,0.447735746,0.002739052,0,0,0,1,26.799999,81,1.4,1.28,1.83
0.439065306,0.003726924,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,28.4,79,3,0.447735746,0.002739052,0,0,0,1,26.299999,79,0.8,0.94,1.74
0.439065306,0.003726924,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,28.200001,80,2.9,0.447735746,0.002739052,0,0,0,1,26.299999,80,0.8,1.39,2.74
0.439065306,0.003726924,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,27.700001,81,2.7,0.447735746,0.002739052,0,0,0,1,26,81,1.5,2.19,2.09
0.439065306,0.003726924,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,27.4,73,4.1,0.447735746,0.002739052,0,0,1,0,26.200001,80,1.5,1.5,1.63
0.439065306,0.003726924,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,27.6,74,4.2,0.447735746,0.002739052,0,0,0,1,25.9,81,1.5,0.6,1.14
0.430413428,0.004865965,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31.6,66,7.6,0.439065306,0.003726924,0,0,0,1,28.700001,80,0.9,0.73,0.47
0.430413428,0.004865965,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,30.299999,70,6.3,0.439065306,0.003726924,0,0,0,1,28.1,80,0.6,1.34,1.31
0.430413428,0.004865965,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,29.5,74,6.1,0.439065306,0.003726924,0,0,0,1,28,82,1,2.17,1.99
0.430413428,0.004865965,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,29,76,5.7,0.439065306,0.003726924,0,0,0,1,28.1,83,0.9,2.85,1.93
0.430413428,0.004865965,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,28.4,76,5.8,0.439065306,0.003726924,0,0,0,1,28.200001,82,1.4,1.81,2.93
0.430413428,0.004865965,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,27.5,75,5.8,0.439065306,0.003726924,0,0,0,1,28.4,80,2.9,1.83,3.46
0.430413428,0.004865965,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,26.9,74,4.1,0.439065306,0.003726924,0,0,0,1,28.4,79,3,1.74,1.87
0.430413428,0.004865965,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,27.5,74,3.7,0.439065306,0.003726924,0,0,0,1,28.200001,80,2.9,2.74,1.92
0.430413428,0.004865965,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,27.799999,76,2.7,0.439065306,0.003726924,0,0,0,1,27.700001,81,2.7,2.09,2.47
0.430413428,0.004865965,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,28.1,77,1.3,0.439065306,0.003726924,0,0,0,1,27.4,73,4.1,1.63,1.74
0.430413428,0.004865965,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,28.1,76,0.4,0.439065306,0.003726924,0,0,0,1,27.6,74,4.2,1.14,0.84
0.421782746,0.006155829,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26.5,89,0.4,0.430413428,0.004865965,0,0,0,1,31.6,66,7.6,0.47,0.27
0.421782746,0.006155829,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,25.9,89,0.6,0.430413428,0.004865965,0,0,0,1,30.299999,70,6.3,1.31,0.18
0.421782746,0.006155829,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,25.299999,90,0.7,0.430413428,0.004865965,0,0,0,1,29.5,74,6.1,1.99,0.51
0.421782746,0.006155829,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,24.799999,89,0.7,0.430413428,0.004865965,0,0,0,1,29,76,5.7,1.93,0.42
0.421782746,0.006155829,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,24.200001,90,0.5,0.430413428,0.004865965,0,0,0,1,28.4,76,5.8,2.93,0.78
0.421782746,0.006155829,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,23.9,90,0.6,0.430413428,0.004865965,0,0,0,1,27.5,75,5.8,3.46,0.61
0.421782746,0.006155829,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,24.1,85,0.5,0.430413428,0.004865965,0,0,0,1,26.9,74,4.1,1.87,0.68
0.421782746,0.006155829,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,23.9,86,0.3,0.430413428,0.004865965,0,0,0,1,27.5,74,3.7,1.92,1.86
0.421782746,0.006155829,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,23.799999,86,0.9,0.430413428,0.004865965,0,0,0,1,27.799999,76,2.7,2.47,0.89
0.421782746,0.006155829,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,23.1,87,0.7,0.430413428,0.004865965,0,0,0,1,28.1,77,1.3,1.74,0.68
0.421782746,0.006155829,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,23.299999,86,1.2,0.430413428,0.004865965,0,0,0,1,28.1,76,0.4,0.84,0.55
0.413175891,0.007596123,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,28.1,76,1.5,0.421782746,0.006155829,0,0,0,1,26.5,89,0.4,0.27,0.72
0.413175891,0.007596123,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,27.1,77,0.7,0.421782746,0.006155829,0,0,0,1,25.9,89,0.6,0.18,1.58
0.413175891,0.007596123,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,26.299999,80,0.9,0.421782746,0.006155829,0,0,0,1,25.299999,90,0.7,0.51,2.33
0.413175891,0.007596123,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,25.200001,79,2.8,0.421782746,0.006155829,0,0,0,1,24.799999,89,0.7,0.42,2.83
0.413175891,0.007596123,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,24.4,74,2.4,0.421782746,0.006155829,0,0,0,1,24.200001,90,0.5,0.78,3.01
0.413175891,0.007596123,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,23.799999,70,1.7,0.421782746,0.006155829,0,0,0,1,23.9,90,0.6,0.61,3.15
0.413175891,0.007596123,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,23.700001,66,1.6,0.421782746,0.006155829,0,0,0,1,24.1,85,0.5,0.68,3.14
0.413175891,0.007596123,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,23.4,66,1.3,0.421782746,0.006155829,0,0,0,1,23.9,86,0.3,1.86,2.8
0.413175891,0.007596123,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,23.200001,66,1.4,0.421782746,0.006155829,0,0,0,1,23.799999,86,0.9,0.89,2.45
0.413175891,0.007596123,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,23.299999,66,1.4,0.421782746,0.006155829,0,0,0,1,23.1,87,0.7,0.68,1.83
0.413175891,0.007596123,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,23.1,67,1.2,0.421782746,0.006155829,0,0,0,1,23.299999,86,1.2,0.55,1.1
0.404595482,0.009186408,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27.9,78,2.9,0.413175891,0.007596123,0,0,1,0,28.1,76,1.5,0.72,0.86
0.404595482,0.009186408,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,27.700001,81,1.4,0.413175891,0.007596123,0,0,1,0,27.1,77,0.7,1.58,1.4
0.404595482,0.009186408,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,26.9,86,1,0.413175891,0.007596123,1,0,0,0,26.299999,80,0.9,2.33,2.33
0.404595482,0.009186408,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,26.700001,85,0.5,0.413175891,0.007596123,0,1,0,0,25.200001,79,2.8,2.83,2.83
0.404595482,0.009186408,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,26.200001,84,0.7,0.413175891,0.007596123,0,1,0,0,24.4,74,2.4,3.01,3.01
0.404595482,0.009186408,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,25.700001,86,0.6,0.413175891,0.007596123,1,0,0,0,23.799999,70,1.7,3.15,3.15
0.404595482,0.009186408,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,26,83,0.6,0.413175891,0.007596123,1,0,0,0,23.700001,66,1.6,3.14,3.14
0.404595482,0.009186408,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,26.1,78,1.2,0.413175891,0.007596123,0,0,1,0,23.4,66,1.3,2.8,2.8
0.404595482,0.009186408,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,26.5,75,1.4,0.413175891,0.007596123,0,0,1,0,23.200001,66,1.4,2.45,1.93
0.404595482,0.009186408,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,25.200001,62,1.8,0.413175891,0.007596123,0,1,0,0,23.299999,66,1.4,1.83,1.43
0.404595482,0.009186408,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,25.1,62,1.6,0.413175891,0.007596123,0,0,1,0,23.1,67,1.2,1.1,1.1
0.396044135,0.010926199,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,78,1.7,0.404595482,0.009186408,1,0,0,0,27.9,78,2.9,0.86,0.99
0.396044135,0.010926199,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,28.700001,84,1.3,0.404595482,0.009186408,0,1,0,0,27.700001,81,1.4,1.4,1.6
0.396044135,0.010926199,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,28.200001,86,0.3,0.404595482,0.009186408,1,0,0,0,26.9,86,1,2.33,2.42
0.396044135,0.010926199,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,28.4,88,0.1,0.404595482,0.009186408,0,1,0,0,26.700001,85,0.5,2.83,2.61
0.396044135,0.010926199,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,28,86,1.1,0.404595482,0.009186408,0,1,0,0,26.200001,84,0.7,3.01,3.03
0.396044135,0.010926199,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,27.6,86,1,0.404595482,0.009186408,1,0,0,0,25.700001,86,0.6,3.15,2.69
0.396044135,0.010926199,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,27.1,84,1.4,0.404595482,0.009186408,0,0,0,1,26,83,0.6,3.14,2.37
0.396044135,0.010926199,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,26.9,84,1.4,0.404595482,0.009186408,0,0,0,1,26.1,78,1.2,2.8,2.71
