adstrd_nm,adstrd_cd,raw_dn_nm,raw_dn_cd,tot_popltn_co,tot_hshld_co,hshld_pprty_popltn_co,avrg_income_amount_am
서울특별시 성북구 보문동,1129061000,보문동5가,1129012700,16484,7997,2.06,3515.13
서울특별시 성북구 보문동,1129061000,보문동4가,1129012600,16484,7997,2.06,4895.70
서울특별시 성북구 정릉제1동,1129062000,정릉동,1129013300,18964,7449,2.55,4101.65
서울특별시 성북구 정릉제2동,1129063000,정릉동,1129013300,23684,9656,2.45,4101.65
서울특별시 성북구 정릉제2동,1129063000,돈암동,1129010300,23684,9656,2.45,5336.01
서울특별시 성북구 정릉제3동,1129064000,정릉동,1129013300,15814,7768,2.04,4101.65
서울특별시 성북구 정릉제4동,1129065000,정릉동,1129013300,26493,11005,2.41,4101.65
서울특별시 성북구 길음제1동,1129066000,길음동,1129013400,37045,12845,2.88,5053.50
서울특별시 성북구 길음제2동,1129068500,하월곡동,1129013600,16400,6792,2.41,4687.73
서울특별시 성북구 길음제2동,1129068500,길음동,1129013400,16400,6792,2.41,5053.50
서울특별시 성북구 종암동,1129070500,종암동,1129013500,40496,17137,2.36,4490.69
서울특별시 성북구 월곡제1동,1129071500,하월곡동,1129013600,27492,10808,2.54,4687.73
서울특별시 성북구 월곡제2동,1129072500,상월곡동,1129013700,20009,9206,2.17,4020.43
서울특별시 성북구 월곡제2동,1129072500,하월곡동,1129013600,20009,9206,2.17,4687.73
서울특별시 성북구 장위제1동,1129076000,장위동,1129013800,20645,9028,2.29,3764.73
서울특별시 성북구 장위제2동,1129077000,장위동,1129013800,13963,6312,2.21,3764.73
서울특별시 성북구 장위제3동,1129078000,장위동,1129013800,13502,5559,2.43,3764.73
서울특별시 성북구 석관동,1129081000,석관동,1129013900,35615,16111,2.21,4269.35
서울특별시 강북구 삼양동,1130553400,미아동,1130510100,25593,11539,2.22,3841.71
서울특별시 강북구 미아동,1130553500,미아동,1130510100,22457,11387,1.97,3841.71
서울특별시 강북구 송중동,1130554500,미아동,1130510100,28401,12989,2.19,3841.71
서울특별시 강북구 송천동,1130555500,미아동,1130510100,28419,13749,2.07,3841.71
서울특별시 강북구 삼각산동,1130557500,미아동,1130510100,32961,11781,2.80,3841.71
서울특별시 강북구 번1동,1130559500,번동,1130510200,19383,10296,1.88,3421.19
서울특별시 강북구 번2동,1130560300,번동,1130510200,17181,7639,2.25,3421.19
서울특별시 강북구 번3동,1130560800,번동,1130510200,18421,7612,2.42,3421.19
서울특별시 강북구 수유1동,1130561500,수유동,1130510300,21681,10370,2.09,3309.46
서울특별시 강북구 수유2동,1130562500,수유동,1130510300,21883,9563,2.29,3309.46
서울특별시 강북구 수유3동,1130563500,수유동,1130510300,23899,12700,1.88,3309.46
서울특별시 강북구 우이동,1130564500,우이동,1130510400,21255,9472,2.24,3708.97
서울특별시 강북구 우이동,1130564500,수유동,1130510300,21255,9472,2.24,3309.46
서울특별시 강북구 인수동,1130566000,수유동,1130510300,32556,14583,2.23,3309.46
서울특별시 도봉구 창제1동,1132051100,창동,1132010700,26273,10930,2.40,4641.24
서울특별시 도봉구 창제2동,1132051200,창동,1132010700,30448,12392,2.46,4641.24
서울특별시 도봉구 창제3동,1132051300,창동,1132010700,14820,6699,2.21,4641.24
서울특별시 도봉구 창제4동,1132051400,창동,1132010700,27933,10591,2.64,4641.24
서울특별시 도봉구 창제5동,1132051500,창동,1132010700,25753,10079,2.56,4641.24
서울특별시 도봉구 도봉제1동,1132052100,도봉동,1132010800,22275,10257,2.17,3922.72
서울특별시 도봉구 도봉제2동,1132052200,도봉동,1132010800,28673,12179,2.35,3922.72
서울특별시 도봉구 쌍문제1동,1132066000,쌍문동,1132010500,22244,9355,2.38,3857.17
서울특별시 도봉구 쌍문제2동,1132067000,쌍문동,1132010500,19926,8613,2.31,3857.17
서울특별시 도봉구 쌍문제3동,1132068000,쌍문동,1132010500,17146,7812,2.19,3857.17
서울특별시 도봉구 쌍문제4동,1132068100,쌍문동,1132010500,19901,7180,2.77,3857.17
서울특별시 도봉구 방학제1동,1132069000,방학동,1132010600,30043,12868,2.33,4356.14
서울특별시 도봉구 방학제2동,1132070000,방학동,1132010600,21075,9541,2.21,4356.14
서울특별시 도봉구 방학제3동,1132071000,방학동,1132010600,28770,10107,2.85,4356.14
서울특별시 노원구 월계1동,1135056000,월계동,1135010200,23361,10492,2.23,4400.20
서울특별시 노원구 월계2동,1135057000,월계동,1135010200,26059,11241,2.32,4400.20
서울특별시 노원구 월계3동,1135058000,월계동,1135010200,31707,12981,2.44,4400.20
서울특별시 노원구 공릉1동,1135059500,공릉동,1135010300,38522,18087,2.13,4472.75
서울특별시 노원구 공릉2동,1135060000,공릉동,1135010300,40573,16307,2.49,4472.75
서울특별시 노원구 하계1동,1135061100,하계동,1135010400,29074,12409,2.34,4643.97
서울특별시 노원구 하계2동,1135061200,하계동,1135010400,23429,8292,2.83,4643.97
서울특별시 노원구 중계본동,1135061900,중계동,1135010600,26090,9004,2.90,4705.15
서울특별시 노원구 중계1동,1135062100,중계동,1135010600,28074,9112,3.08,4705.15
서울특별시 노원구 중계4동,1135062400,중계동,1135010600,21402,8495,2.52,4705.15
서울특별시 노원구 중계2.3동,1135062500,중계동,1135010600,36944,15421,2.40,4705.15
서울특별시 노원구 상계1동,1135063000,상계동,1135010500,40192,15550,2.58,4496.20
서울특별시 노원구 상계2동,1135064000,상계동,1135010500,21178,8783,2.41,4496.20
서울특별시 노원구 상계3.4동,1135066500,상계동,1135010500,25819,11568,2.23,4496.20
서울특별시 노원구 상계5동,1135067000,상계동,1135010500,25563,10986,2.33,4496.20
서울특별시 노원구 상계6.7동,1135069500,상계동,1135010500,34673,14000,2.48,4496.20
서울특별시 노원구 상계8동,1135070000,상계동,1135010500,24035,9270,2.59,4496.20
서울특별시 노원구 상계9동,1135071000,상계동,1135010500,21916,8452,2.59,4496.20
서울특별시 노원구 상계10동,1135072000,상계동,1135010500,16671,6608,2.52,4496.20
서울특별시 은평구 녹번동,1138051000,녹번동,1138010200,37716,16946,2.23,4193.00
서울특별시 은평구 불광제1동,1138052000,불광동,1138010300,40730,17826,2.28,4199.49
서울특별시 은평구 불광제2동,1138053000,불광동,1138010300,29271,13771,2.13,4199.49
서울특별시 은평구 갈현제1동,1138055100,갈현동,1138010400,24510,11248,2.18,3605.22
서울특별시 은평구 갈현제2동,1138055200,갈현동,1138010400,29865,12581,2.37,3605.22
서울특별시 은평구 구산동,1138056000,구산동,1138010500,33603,13097,2.57,3826.12
서울특별시 은평구 대조동,1138057000,대조동,1138010600,29396,14629,2.01,3364.66
서울특별시 은평구 응암제1동,1138058000,응암동,1138010700,25438,11362,2.24,4005.57
서울특별시 은평구 응암제2동,1138059000,응암동,1138010700,23663,9382,2.52,4005.57
서울특별시 은평구 응암제3동,1138060000,응암동,1138010700,25839,12605,2.05,4005.57
서울특별시 은평구 역촌동,1138062500,역촌동,1138010800,48450,20765,2.33,3382.59
서울특별시 은평구 신사제1동,1138063100,신사동,1138010900,28409,11710,2.43,3917.71
서울특별시 은평구 신사제2동,1138063200,신사동,1138010900,21836,9190,2.38,3917.71
서울특별시 은평구 증산동,1138064000,증산동,1138011000,16113,6911,2.33,4117.93
서울특별시 은평구 수색동,1138065000,수색동,1138010100,9024,3888,2.32,4250.48
서울특별시 은평구 진관동,1138069000,진관동,1138011400,57800,21499,2.69,5018.12
서울특별시 서대문구 천연동,1141052000,현저동,1141010900,18502,8213,2.25,4941.32
서울특별시 서대문구 천연동,1141052000,영천동,1141010800,18502,8213,2.25,5876.26
서울특별시 서대문구 천연동,1141052000,옥천동,1141010700,18502,8213,2.25,3371.43
서울특별시 서대문구 천연동,1141052000,천연동,1141010600,18502,8213,2.25,4585.53
서울특별시 서대문구 천연동,1141052000,냉천동,1141010500,18502,8213,2.25,5744.50
서울특별시 서대문구 북아현동,1141055500,북아현동,1141011000,17153,7529,2.28,4717.03
서울특별시 서대문구 충현동,1141056500,북아현동,1141011000,17768,8815,2.02,4717.03
서울특별시 서대문구 충현동,1141056500,미근동,1141010400,17768,8815,2.02,2967.63
서울특별시 서대문구 충현동,1141056500,합동,1141010300,17768,8815,2.02,3730.37
서울특별시 서대문구 충현동,1141056500,충정로3가,1141010200,17768,8815,2.02,3900.50
서울특별시 서대문구 충현동,1141056500,충정로2가,1141010100,17768,8815,2.02,3413.89
서울특별시 서대문구 신촌동,1141058500,창천동,1141011600,18713,12386,1.51,3490.02
서울특별시 서대문구 신촌동,1141058500,봉원동,1141011500,18713,12386,1.51,3982.88
서울특별시 서대문구 신촌동,1141058500,신촌동,1141011400,18713,12386,1.51,4547.70
서울특별시 서대문구 신촌동,1141058500,대신동,1141011300,18713,12386,1.51,3642.69
서울특별시 서대문구 신촌동,1141058500,대현동,1141011200,18713,12386,1.51,4403.64
서울특별시 서대문구 연희동,1141061500,연희동,1141011700,38066,19321,1.97,4437.29
서울특별시 서대문구 홍제제1동,1141062000,홍제동,1141011100,24755,10304,2.40,4507.89
서울특별시 서대문구 홍제제3동,1141064000,홍제동,1141011100,16363,7131,2.29,4507.89
서울특별시 서대문구 홍제제2동,1141065500,홍제동,1141011100,14499,5849,2.48,4507.89
서울특별시 서대문구 홍은제1동,1141066000,홍은동,1141011800,22426,9271,2.42,4304.88
서울특별시 서대문구 홍은제2동,1141068500,홍은동,1141011800,27638,12161,2.27,4304.88
서울특별시 서대문구 남가좌제1동,1141069000,남가좌동,1141012000,16686,6102,2.73,4943.11
서울특별시 서대문구 남가좌제2동,1141070000,남가좌동,1141012000,24870,11173,2.23,4943.11
서울특별시 서대문구 북가좌제1동,1141071000,북가좌동,1141011900,19035,7016,2.71,4287.96
서울특별시 서대문구 북가좌제2동,1141072000,북가좌동,1141011900,33595,14736,2.28,4287.96
서울특별시 마포구 아현동,1144055500,염리동,1144010900,24881,10183,2.44,5242.72
서울특별시 마포구 아현동,1144055500,공덕동,1144010200,24881,10183,2.44,5119.08
서울특별시 마포구 아현동,1144055500,아현동,1144010100,24881,10183,2.44,5082.79
서울특별시 마포구 공덕동,1144056500,도화동,1144010400,39863,18976,2.10,5588.44
서울특별시 마포구 공덕동,1144056500,신공덕동,1144010300,39863,18976,2.10,5315.06
서울특별시 마포구 공덕동,1144056500,공덕동,1144010200,39863,18976,2.10,5119.08
서울특별시 마포구 공덕동,1144056500,아현동,1144010100,39863,18976,2.10,5082.79
서울특별시 마포구 도화동,1144058500,마포동,1144010700,22380,9630,2.32,4810.95
서울특별시 마포구 도화동,1144058500,도화동,1144010400,22380,9630,2.32,5588.44
서울특별시 마포구 용강동,1144059000,염리동,1144010900,21878,9128,2.40,5242.72
서울특별시 마포구 용강동,1144059000,대흥동,1144010800,21878,9128,2.40,5180.06
서울특별시 마포구 용강동,1144059000,마포동,1144010700,21878,9128,2.40,4810.95
서울특별시 마포구 용강동,1144059000,토정동,1144010600,21878,9128,2.40,6525.68
서울특별시 마포구 용강동,1144059000,용강동,1144010500,21878,9128,2.40,6416.72
서울특별시 마포구 용강동,1144059000,도화동,1144010400,21878,9128,2.40,5588.44
서울특별시 마포구 대흥동,1144060000,신수동,1144011100,11588,7156,1.62,5446.64
서울특별시 마포구 대흥동,1144060000,노고산동,1144011000,11588,7156,1.62,3317.29
서울특별시 마포구 대흥동,1144060000,대흥동,1144010800,11588,7156,1.62,5180.06
서울특별시 마포구 염리동,1144061000,염리동,1144010900,12499,5736,2.18,5242.72
서울특별시 마포구 염리동,1144061000,공덕동,1144010200,12499,5736,2.18,5119.08
서울특별시 마포구 신수동,1144063000,신정동,1144011700,22001,9554,2.30,6527.75
서울특별시 마포구 신수동,1144063000,구수동,1144011300,22001,9554,2.30,3941.19
서울특별시 마포구 신수동,1144063000,현석동,1144011200,22001,9554,2.30,6595.43
서울특별시 마포구 신수동,1144063000,신수동,1144011100,22001,9554,2.30,5446.64
서울특별시 마포구 신수동,1144063000,대흥동,1144010800,22001,9554,2.30,5180.06
서울특별시 마포구 서강동,1144065500,당인동,1144011800,25293,11710,2.16,3574.76
서울특별시 마포구 서강동,1144065500,신정동,1144011700,25293,11710,2.16,6527.75
서울특별시 마포구 서강동,1144065500,하중동,1144011600,25293,11710,2.16,10178.22
서울특별시 마포구 서강동,1144065500,상수동,1144011500,25293,11710,2.16,5420.05
서울특별시 마포구 서강동,1144065500,창전동,1144011400,25293,11710,2.16,5857.93
서울특별시 마포구 서교동,1144066000,동교동,1144012100,24316,14075,1.73,4442.23
서울특별시 마포구 서교동,1144066000,서교동,1144012000,24316,14075,1.73,4966.79
서울특별시 마포구 서교동,1144066000,노고산동,1144011000,24316,14075,1.73,3317.29
서울특별시 마포구 합정동,1144068000,합정동,1144012200,18772,9580,1.96,3900.47
서울특별시 마포구 망원제1동,1144069000,망원동,1144012300,21607,10679,2.02,3867.38
서울특별시 마포구 망원제2동,1144070000,망원동,1144012300,19082,8223,2.32,3867.38
서울특별시 마포구 연남동,1144071000,연남동,1144012400,15935,8644,1.84,4290.46
서울특별시 마포구 성산제1동,1144072000,성산동,1144012500,19870,9341,2.13,4293.69
서울특별시 마포구 성산제2동,1144073000,중동,1144012600,41333,18774,2.20,5301.54
서울특별시 마포구 성산제2동,1144073000,성산동,1144012500,41333,18774,2.20,4293.69
서울특별시 마포구 상암동,1144074000,상암동,1144012700,32331,12792,2.53,4805.03
서울특별시 양천구 목1동,1147051000,목동,1147010200,31886,10474,3.04,6570.71
서울특별시 양천구 목2동,1147052000,목동,1147010200,31231,13043,2.39,6570.71
서울특별시 양천구 목3동,1147053000,목동,1147010200,22957,9942,2.31,6570.71
서울특별시 양천구 목4동,1147054000,목동,1147010200,26824,10151,2.64,6570.71
서울특별시 양천구 목5동,1147055000,목동,1147010200,42881,13535,3.17,6570.71
서울특별시 양천구 신월1동,1147056000,신월동,1147010300,21617,10149,2.13,3657.85
서울특별시 양천구 신월2동,1147057000,신월동,1147010300,22231,8641,2.57,3657.85
서울특별시 양천구 신월3동,1147058000,신월동,1147010300,16592,8182,2.03,3657.85
서울특별시 양천구 신월4동,1147059000,신월동,1147010300,18966,6885,2.75,3657.85
서울특별시 양천구 신월5동,1147060000,신월동,1147010300,15469,6448,2.40,3657.85
서울특별시 양천구 신월6동,1147061000,신월동,1147010300,6631,2509,2.64,3657.85
서울특별시 양천구 신월7동,1147061100,신월동,1147010300,21652,9255,2.34,3657.85
서울특별시 양천구 신정1동,1147062000,신정동,1147010100,21378,7224,2.96,5600.66
서울특별시 양천구 신정2동,1147063000,신정동,1147010100,20558,7171,2.87,5600.66
서울특별시 양천구 신정3동,1147064000,신정동,1147010100,48039,17943,2.68,5600.66
서울특별시 양천구 신정4동,1147065000,신정동,1147010100,34947,16009,2.18,5600.66
서울특별시 양천구 신정6동,1147067000,신정동,1147010100,25270,8165,3.09,5600.66
서울특별시 양천구 신정7동,1147068000,신정동,1147010100,30720,11613,2.65,5600.66
서울특별시 강서구 염창동,1150051000,가양동,1150010400,42352,15556,2.72,4226.67
서울특별시 강서구 염창동,1150051000,염창동,1150010100,42352,15556,2.72,5763.94
서울특별시 강서구 등촌제1동,1150052000,등촌동,1150010200,23508,12074,1.95,4535.37
서울특별시 강서구 등촌제2동,1150053000,등촌동,1150010200,21790,8653,2.52,4535.37
서울특별시 강서구 등촌제3동,1150053500,등촌동,1150010200,32518,14766,2.20,4535.37
